episode,big_cpu_freq,little_cpu_freq,big_util,little_util,ipc,cache_miss,fps,action,aloss,closs,reward
546,710400,300000,0.285714,2.958333,0.107271,0.038889,25,0,0,73.98057556152344,-556.8804403481822
547,1171200,672000,0.300000,3.309921,0.452261,0.000000,25,8,0,1251.2611083984375,-537.8328213005632
548,710400,672000,0.500000,2.750000,0.466321,0.000000,25,6,0,1202.1600341796875,-577.7137736815156
549,710400,499200,0.450000,3.133333,0.426540,0.000000,25,3,0,422.7611999511719,-558.6661546338966
550,710400,499200,0.200000,2.350000,0.466321,0.000000,25,3,0,3.496425151824951,-548.9887352790578
551,1171200,672000,0.250000,2.466667,0.451128,0.000000,25,8,0,91.72411346435547,-548.9887352790578
552,940800,672000,0.200000,3.266667,0.456853,0.000000,25,7,0,3050.46533203125,-577.7137736815156
553,710400,672000,0.250000,3.150000,0.410023,0.000000,25,6,0,554.2972412109375,-568.1899641577061
554,940800,300000,0.200000,3.014286,0.462725,0.000000,25,1,0,179.4102020263672,-558.6661546338966
555,940800,672000,0.285714,2.847619,0.462725,0.000000,25,7,0,311.0021667480469,-547.3566308243727
556,940800,300000,0.475524,3.482517,0.230179,0.005556,25,1,0,262.75689697265625,-568.1899641577061
557,940800,672000,0.291667,3.532143,0.460358,0.000000,25,7,0,171.63973999023438,-547.3566308243727
558,710400,300000,0.333333,2.850000,0.462725,0.000000,26,0,0,79.83745574951172,-568.1899641577061
559,710400,300000,0.166667,3.333333,0.459184,0.000000,26,0,0,2517.46826171875,-537.4994879672299
560,710400,499200,0.250000,3.280952,0.445545,0.000000,26,3,0,35.23289108276367,-537.4994879672299
561,710400,672000,0.333333,2.766667,0.466321,0.000000,24,6,0,61.91376876831055,-548.6554019457245
562,940800,672000,0.000000,1.666667,0.456853,0.000000,24,7,0,1.053554892539978,-558.9994879672299
563,1171200,300000,0.333333,2.766667,0.465116,0.000000,24,2,0,633.7554321289062,-568.5232974910394
564,940800,300000,0.450000,3.375758,0.453401,0.000000,24,1,0,3346.489013671875,-557.2137736815156
565,1171200,499200,0.100000,3.466667,0.486486,0.000000,24,5,0,38.948143005371094,-547.6899641577061
566,710400,300000,0.142857,2.452381,0.460358,0.011111,24,0,0,25.33129119873047,-568.3696876600102
567,710400,499200,0.500000,2.889286,0.375000,0.022222,24,3,0,1226.2479248046875,-538.1661546338966
568,710400,300000,0.333333,3.384921,0.472441,0.000000,24,0,0,922.0845336914062,-549.3220686123911
569,710400,300000,0.166667,3.261905,0.466321,0.000000,24,0,0,135.0966339111328,-538.1661546338966
570,940800,672000,0.000000,2.166667,0.474934,0.000000,24,7,0,451.6532897949219,-538.1661546338966
571,710400,300000,0.708333,3.232143,0.345489,0.011111,24,0,0,305.3961181640625,-568.5232974910394
572,1171200,672000,1.000000,3.401515,0.474934,0.000000,26,8,0,206.26527404785156,-538.1661546338966
573,710400,499200,0.200000,1.971429,0.461538,0.000000,26,3,0,264.5546875,-577.3804403481822
574,1171200,672000,0.250000,2.316667,0.386266,0.000000,26,8,0,2492.98583984375,-548.6554019457245
575,710400,300000,0.388889,3.277778,0.449132,0.000000,26,0,0,4166.51171875,-577.3804403481822
576,940800,672000,0.292929,3.375000,0.460358,0.000000,26,7,0,41.506656646728516,-537.4994879672299
577,940800,300000,0.392857,2.171429,0.456853,0.000000,25,1,0,34.27650833129883,-567.8566308243727
578,1171200,672000,0.142857,2.992063,0.476190,0.005556,25,8,0,1236.20654296875,-547.3566308243727
579,1171200,499200,0.142857,3.064286,0.460358,0.005556,26,5,0,2789.21826171875,-577.7137736815156
580,940800,672000,0.166667,2.071429,0.476190,0.000000,26,7,0,8.05293083190918,-567.7030209933436
581,1171200,499200,0.166667,2.685714,0.472441,0.000000,26,5,0,4.9402008056640625,-567.8566308243727
582,710400,672000,0.166667,2.803571,0.466321,0.000000,26,6,0,1090.3619384765625,-567.7030209933436
583,1171200,499200,0.452381,2.333333,0.466321,0.000000,25,5,0,2.2939751148223877,-558.3328213005632
584,940800,300000,0.000000,2.797619,0.452261,0.000000,25,1,0,32.84177017211914,-568.0363543266769
585,710400,499200,0.211111,3.587413,0.472441,0.000000,25,3,0,56.98941421508789,-547.3566308243727
586,940800,300000,0.361111,3.225325,0.467532,0.022222,26,1,0,29.93193244934082,-548.9887352790578
587,1171200,672000,0.474359,3.045455,0.223048,0.000000,26,8,0,2004.8028564453125,-547.0232974910394
588,710400,499200,0.500000,3.428571,0.453401,0.000000,26,3,0,2.1238293647766113,-577.3804403481822
589,940800,499200,0.828571,3.178571,0.467532,0.005556,25,4,0,1754.0166015625,-548.6554019457245
590,710400,499200,0.166667,1.633333,0.476190,0.000000,25,3,0,795.0789184570312,-558.5125448028673
591,1171200,672000,0.000000,2.891667,0.434783,0.000000,25,8,0,1148.003662109375,-548.9887352790578
592,1171200,499200,0.333333,2.625000,0.454545,0.000000,25,5,0,5522.9326171875,-577.7137736815156
593,1171200,499200,0.166667,2.004762,0.462725,0.000000,26,5,0,45.23104476928711,-568.0363543266769
594,940800,300000,0.381818,2.880952,0.466321,0.005556,26,1,0,304.0855712890625,-567.7030209933436
595,710400,300000,0.153846,3.508658,0.461538,0.000000,26,0,0,467.585205078125,-547.0232974910394
596,710400,300000,0.333333,3.071429,0.444444,0.000000,25,0,0,164.19613647460938,-537.4994879672299
597,710400,672000,0.236111,2.598701,0.463918,0.000000,25,6,0,715.1217651367188,-537.8328213005632
598,940800,499200,0.583333,2.971429,0.466321,0.005556,25,4,0,88.67399597167969,-558.6661546338966
599,940800,300000,0.375000,2.964286,0.446650,0.038889,25,1,0,273.1409912109375,-558.5125448028673
600,710400,300000,0.267857,3.065476,0.447761,0.005556,26,0,0,171.55499267578125,-547.3566308243727
601,710400,499200,0.347222,2.601190,0.462725,0.000000,26,3,0,150.05352783203125,-537.4994879672299
602,1171200,300000,0.381818,3.495960,0.453401,0.000000,26,2,0,3.638211727142334,-548.6554019457245
603,1171200,300000,0.888889,3.297619,0.450000,0.005556,26,2,0,381.0812072753906,-556.547107014849
604,1171200,300000,0.000000,2.958333,0.468750,0.000000,26,2,0,271.1815185546875,-556.547107014849
605,940800,499200,0.222222,3.611111,0.408163,0.000000,26,4,0,282.6971130371094,-556.547107014849
606,1171200,499200,0.366667,2.800000,0.437956,0.000000,26,5,0,156.2164306640625,-558.179211469534
607,710400,300000,0.166667,3.000000,0.454545,0.000000,26,0,0,30.575824737548828,-567.7030209933436
608,940800,672000,0.000000,2.980952,0.463918,0.005556,26,7,0,172.4835968017578,-537.4994879672299
609,940800,300000,0.000000,2.948810,0.465116,0.000000,26,1,0,948.5151977539062,-567.8566308243727
610,1171200,300000,0.628571,3.541844,0.448878,0.000000,26,2,0,15.605972290039062,-547.0232974910394
611,1171200,300000,0.809524,3.266667,0.456853,0.000000,24,2,0,357.71405029296875,-556.547107014849
612,1171200,499200,0.333333,2.650000,0.472441,0.000000,24,5,0,277.3594970703125,-557.2137736815156
613,710400,672000,0.000000,3.050000,0.472441,0.000000,24,6,0,15.750007629394531,-568.3696876600102
614,710400,672000,0.400000,2.666667,0.451128,0.005556,24,6,0,282.62115478515625,-558.9994879672299
615,940800,300000,0.000000,3.023810,0.428571,0.000000,25,1,0,117.3355484008789,-558.9994879672299
616,1171200,672000,0.285714,2.966667,0.462725,0.005556,25,8,0,31.611106872558594,-547.3566308243727
617,710400,300000,0.200000,2.583333,0.462725,0.011111,25,0,0,1169.26513671875,-577.7137736815156
618,940800,672000,0.333333,3.527778,0.420561,0.000000,25,7,0,771.9165649414062,-537.8328213005632
619,710400,300000,0.400000,2.716667,0.388769,0.000000,25,0,0,1477.2161865234375,-568.1899641577061
620,940800,300000,0.622222,3.287698,0.447761,0.000000,24,1,0,2279.456298828125,-537.8328213005632
621,710400,672000,0.700000,2.800000,0.469974,0.000000,24,6,0,55.5973014831543,-547.6899641577061
622,1171200,672000,0.850000,3.150000,0.453401,0.000000,24,8,0,87.07655334472656,-558.9994879672299
623,1171200,499200,0.142857,2.861905,0.485175,0.000000,24,5,0,352.4281921386719,-578.047107014849
624,940800,499200,0.452381,3.047619,0.465116,0.000000,25,4,0,267.4394836425781,-568.3696876600102
625,1171200,672000,0.000000,2.416667,0.476190,0.000000,25,8,0,0.005755756050348282,-558.5125448028673
626,710400,300000,0.392857,2.816667,0.472441,0.000000,25,0,0,147.89315795898438,-577.7137736815156
627,1171200,672000,0.125000,3.236111,0.462725,0.000000,25,8,0,97.06050109863281,-537.8328213005632
628,1171200,499200,0.366667,3.066667,0.465116,0.005556,25,5,0,1040.61767578125,-577.7137736815156
629,1171200,300000,1.000000,2.800000,0.448878,0.005556,26,2,0,155.4468994140625,-568.0363543266769
630,940800,672000,0.366667,2.816667,0.463918,0.000000,26,7,0,265.9523010253906,-556.547107014849
631,1171200,672000,0.000000,2.833333,0.455696,0.000000,26,8,0,1.7914215326309204,-567.8566308243727
632,710400,499200,0.200000,2.700000,0.482574,0.000000,26,3,0,141.0315704345703,-577.3804403481822
633,1171200,499200,0.450000,2.416667,0.451128,0.000000,25,5,0,314.01898193359375,-548.6554019457245
634,1171200,300000,0.200000,1.750000,0.426540,0.000000,25,2,0,383.70220947265625,-568.0363543266769
635,1171200,499200,0.309524,3.339286,0.466321,0.000000,25,5,0,32.24221420288086,-556.8804403481822
636,1171200,499200,0.400000,3.400000,0.486486,0.000000,25,5,0,2533.933837890625,-568.0363543266769
637,940800,300000,0.142857,3.014286,0.430622,0.000000,26,1,0,332.57257080078125,-568.0363543266769
638,1171200,499200,0.200000,2.616667,0.472441,0.005556,26,5,0,1980.049072265625,-547.0232974910394
639,940800,300000,0.300000,3.380952,0.482574,0.000000,26,1,0,28.14488983154297,-567.7030209933436
640,940800,499200,0.222222,3.652778,0.472441,0.000000,26,4,0,168.1868896484375,-547.0232974910394
641,1171200,300000,0.400000,3.266667,0.472441,0.000000,26,2,0,334.9856262207031,-558.179211469534
642,940800,672000,0.200000,2.850000,0.469974,0.000000,26,7,0,1109.7430419921875,-556.547107014849
643,710400,499200,0.250000,1.833333,0.332103,0.000000,26,3,0,31.10322380065918,-567.8566308243727
644,940800,499200,1.250000,2.083333,0.472441,0.000000,26,4,0,125.95897674560547,-548.6554019457245
645,940800,672000,0.450000,3.333333,0.482574,0.000000,26,7,0,2213.408447265625,-558.179211469534
646,1171200,499200,0.450000,3.466667,0.301003,0.005556,26,5,0,921.5545043945312,-567.8566308243727
647,940800,300000,0.166667,3.130952,0.465116,0.000000,26,1,0,68.80775451660156,-567.7030209933436
648,710400,672000,0.958333,3.490476,0.236531,0.000000,26,6,0,1072.0628662109375,-547.0232974910394
649,1171200,300000,0.200000,2.738095,0.465116,0.000000,26,2,0,51.68999099731445,-558.3328213005632
650,710400,300000,0.125000,3.636029,0.462725,0.000000,26,0,0,587.3936767578125,-556.547107014849
651,1171200,672000,0.309524,3.057143,0.465116,0.000000,26,8,0,4.1971964836120605,-537.4994879672299
652,710400,499200,0.000000,2.500000,0.444444,0.000000,26,3,0,402.33740234375,-577.3804403481822
653,940800,300000,0.250000,3.016667,0.466321,0.000000,26,1,0,146.50543212890625,-548.6554019457245
654,940800,672000,0.142857,3.353175,0.456853,0.000000,26,7,0,657.8235473632812,-547.0232974910394
655,940800,300000,0.333333,2.766667,0.348162,0.038889,26,1,0,756.3674926757812,-567.8566308243727
656,1171200,672000,0.392857,2.922619,0.426540,0.000000,26,8,0,261.1999816894531,-547.0232974910394
657,710400,672000,0.000000,2.266667,0.454545,0.000000,26,6,0,1842.3135986328125,-577.3804403481822
658,1171200,672000,0.250000,2.233333,0.474934,0.000000,26,8,0,0.9639538526535034,-558.3328213005632
659,1171200,499200,0.250000,2.566667,0.459184,0.005556,26,5,0,2836.322998046875,-577.3804403481822
660,940800,300000,0.267857,3.425000,0.474934,0.000000,26,1,0,772.3134155273438,-567.7030209933436
661,710400,672000,0.222222,3.291667,0.456853,0.000000,26,6,0,12.52280330657959,-547.0232974910394
662,940800,300000,0.200000,2.730952,0.453401,0.000000,26,1,0,229.01864624023438,-558.3328213005632
663,940800,672000,0.000000,2.266667,0.463918,0.000000,26,7,0,1006.497314453125,-547.0232974910394
664,940800,300000,1.222222,3.621032,0.476190,0.000000,26,1,0,230.95132446289062,-567.8566308243727
665,940800,672000,0.347222,3.398810,0.485175,0.000000,26,7,0,0.4107914865016937,-547.0232974910394
666,940800,300000,0.000000,2.375000,0.426540,0.005556,26,1,0,1193.301025390625,-567.8566308243727
667,940800,300000,0.222222,3.101587,0.471204,0.000000,26,1,0,2179.380615234375,-547.0232974910394
668,940800,499200,0.307692,3.318182,0.460358,0.000000,26,4,0,81.78521728515625,-547.0232974910394
669,1171200,300000,0.000000,2.857143,0.474934,0.000000,26,2,0,38.10108184814453,-558.179211469534
670,940800,499200,0.142857,2.869841,0.476190,0.000000,26,4,0,433.74468994140625,-556.547107014849
671,1171200,672000,0.428571,2.779762,0.456853,0.000000,26,8,0,28.04136848449707,-558.179211469534
672,710400,672000,0.200000,2.550000,0.410959,0.000000,26,6,0,525.1270141601562,-577.3804403481822
673,1171200,499200,0.200000,1.528571,0.452261,0.000000,26,5,0,37.71102523803711,-558.3328213005632
674,940800,300000,0.285714,2.964286,0.462725,0.000000,26,1,0,613.931884765625,-567.7030209933436
675,1171200,499200,0.200000,3.532143,0.461538,0.000000,26,5,0,1177.619873046875,-547.0232974910394
676,940800,300000,0.200000,3.100000,0.467532,0.000000,26,1,0,240.67401123046875,-567.7030209933436
677,710400,672000,0.579545,2.638889,0.469974,0.000000,25,6,0,1351.2669677734375,-547.0232974910394
678,1171200,300000,0.888889,2.516667,0.471204,0.011111,25,2,0,0.7647707462310791,-558.6661546338966
679,940800,300000,0.230769,3.573077,0.453401,0.000000,25,1,0,13.650372505187988,-556.8804403481822
680,710400,300000,0.633333,3.414141,0.472441,0.005556,25,0,0,10.635226249694824,-547.3566308243727
681,710400,300000,0.111111,2.939286,0.463918,0.000000,24,0,0,1257.915283203125,-537.8328213005632
682,710400,672000,0.363636,3.551515,0.466321,0.000000,24,6,0,778.5237426757812,-538.1661546338966
683,940800,300000,0.428571,3.171429,0.460358,0.000000,24,1,0,358.88323974609375,-558.9994879672299
684,710400,300000,0.309524,2.850000,0.472441,0.000000,24,0,0,664.0530395507812,-547.6899641577061
685,710400,672000,0.250000,2.850000,0.397351,0.000000,24,6,0,177.29742431640625,-538.1661546338966
686,710400,300000,0.361111,3.547619,0.472441,0.005556,24,0,0,746.1893920898438,-558.9994879672299
687,1171200,499200,0.198413,3.520186,0.454545,0.000000,25,5,0,10.04028034210205,-538.1661546338966
688,1171200,672000,0.500000,1.754762,0.463918,0.000000,25,8,0,280.2190856933594,-568.0363543266769
689,1171200,300000,0.340909,3.083333,0.489130,0.000000,25,2,0,166.76197814941406,-577.7137736815156
690,940800,499200,0.083333,3.062937,0.408163,0.000000,27,4,0,1557.546142578125,-556.8804403481822
691,940800,300000,0.142857,2.476190,0.462725,0.000000,27,1,0,98.92137908935547,-557.8458781362007
692,940800,300000,0.190909,3.627273,0.180361,0.044444,27,1,0,12.436556816101074,-546.6899641577061
693,940800,499200,0.642857,3.333333,0.465116,0.000000,25,4,0,375.7928161621094,-546.6899641577061
694,1171200,672000,0.142857,3.232143,0.372671,0.038889,25,8,0,77.74408721923828,-558.5125448028673
695,940800,300000,0.583333,3.402778,0.444444,0.000000,25,1,0,75.18977355957031,-577.7137736815156
696,1171200,672000,0.285714,3.293956,0.486486,0.005556,24,8,0,646.498291015625,-547.3566308243727
697,710400,672000,0.200000,3.033333,0.463918,0.000000,24,6,0,126.81806182861328,-578.047107014849
698,710400,499200,0.340909,3.555556,0.460358,0.005556,24,3,0,323.9033203125,-558.9994879672299
699,710400,300000,1.053571,2.500000,0.483871,0.000000,24,0,0,71.86556243896484,-549.3220686123911
700,1171200,300000,0.200000,3.243823,0.440098,0.005556,24,2,0,1033.3258056640625,-538.1661546338966
701,1171200,499200,0.526786,3.769231,0.452261,0.000000,24,5,0,463.63677978515625,-557.2137736815156
702,1171200,300000,0.000000,3.800000,0.287081,0.055556,23,2,0,88.16779327392578,-568.3696876600102
703,1171200,300000,0.257576,3.227273,0.472441,0.000000,23,2,0,799.5667724609375,-557.547107014849
704,1171200,499200,0.090909,3.839744,0.447761,0.000000,23,5,0,193.3125,-557.547107014849
705,940800,300000,0.625000,3.300000,0.458015,0.000000,23,1,0,222.29273986816406,-568.7030209933437
706,1171200,300000,0.338095,3.723077,0.461538,0.005556,23,2,0,800.9583740234375,-548.0232974910394
707,940800,672000,0.314103,3.339744,0.462725,0.000000,23,7,0,36.83091354370117,-557.547107014849
708,710400,300000,0.142857,3.500000,0.462725,0.000000,25,0,0,23.119638442993164,-568.8566308243728
709,710400,672000,0.416667,3.285714,0.445545,0.000000,25,6,0,376.98876953125,-537.8328213005632
710,940800,499200,0.900000,2.650000,0.436893,0.000000,25,4,0,237.18894958496094,-558.6661546338966
711,710400,300000,0.571429,2.738095,0.458015,0.000000,25,0,0,71.42436981201172,-558.5125448028673
712,1171200,672000,0.000000,3.407143,0.458015,0.000000,25,8,0,10.8255615234375,-537.8328213005632
713,1171200,672000,0.250000,2.166667,0.474934,0.000000,26,8,0,3106.640380859375,-577.7137736815156
714,1171200,300000,0.000000,2.797619,0.474934,0.000000,26,2,0,339.9864196777344,-577.3804403481822
715,1171200,499200,0.000000,3.214286,0.486486,0.000000,26,5,0,839.421875,-556.547107014849
716,710400,672000,0.200000,3.133333,0.442260,0.000000,26,6,0,1004.1363525390625,-567.7030209933436
717,710400,672000,0.250000,2.300000,0.456853,0.000000,25,6,0,3.9656503200531006,-558.3328213005632
718,940800,672000,0.500000,2.166667,0.319716,0.000000,25,7,0,3.659897804260254,-558.6661546338966
719,940800,672000,0.250000,2.533333,0.476190,0.000000,25,7,0,946.6738891601562,-568.1899641577061
720,710400,499200,0.000000,2.000000,0.450000,0.000000,25,3,0,492.4422607421875,-568.1899641577061
721,710400,300000,0.347222,3.092063,0.437956,0.000000,25,0,0,124.28630065917969,-548.9887352790578
722,1171200,672000,0.200000,3.750000,0.452261,0.000000,25,8,0,25.6387939453125,-537.8328213005632
723,710400,499200,0.250000,2.250000,0.474934,0.000000,25,3,0,42.469276428222656,-577.7137736815156
724,1171200,499200,0.400000,2.166667,0.466321,0.000000,25,5,0,4817.693359375,-548.9887352790578
725,710400,672000,1.000000,2.416667,0.453401,0.000000,25,6,0,246.3926544189453,-568.0363543266769
726,940800,499200,0.500000,3.171429,0.432692,0.005556,25,4,0,14.644262313842773,-558.6661546338966
727,1171200,499200,0.833333,3.347619,0.476190,0.000000,25,5,0,281.95458984375,-558.5125448028673
728,940800,499200,0.250000,2.250000,0.461538,0.000000,25,4,0,593.3405151367188,-568.0363543266769
729,710400,499200,0.833333,2.664286,0.474934,0.000000,25,3,0,2262.13916015625,-558.5125448028673
730,710400,672000,0.000000,1.683333,0.460358,0.000000,25,6,0,11.10812759399414,-548.9887352790578
731,710400,499200,0.000000,3.416667,0.463918,0.000000,25,3,0,36.55657958984375,-558.6661546338966
732,710400,300000,0.222222,3.241667,0.466321,0.000000,25,0,0,617.56982421875,-548.9887352790578
733,940800,300000,0.500000,3.300000,0.482574,0.000000,26,1,0,1164.7489013671875,-537.8328213005632
734,940800,672000,0.333333,2.933333,0.476190,0.000000,26,7,0,136.01475524902344,-547.0232974910394
735,1171200,300000,0.166667,2.583333,0.433735,0.000000,26,2,0,4.85456657409668,-567.8566308243727
736,710400,499200,0.280952,3.473529,0.466321,0.000000,26,3,0,16.589313507080078,-556.547107014849
737,940800,300000,0.200000,2.700000,0.209302,0.055556,26,1,0,126.08915710449219,-548.6554019457245
738,1171200,672000,0.428571,2.857143,0.473684,0.000000,26,8,0,172.4403076171875,-547.0232974910394
739,1171200,300000,0.392857,3.303571,0.485175,0.000000,26,2,0,2119.5390625,-577.3804403481822
740,1171200,300000,0.392857,3.011905,0.424528,0.000000,26,2,0,3.3013274669647217,-556.547107014849
741,710400,300000,0.285714,3.482143,0.476190,0.000000,26,0,0,0.823724627494812,-556.547107014849
742,1171200,499200,0.226190,3.558974,0.483871,0.000000,26,5,0,83.91852569580078,-537.4994879672299
743,940800,300000,1.116883,3.734848,0.476190,0.000000,26,1,0,336.6275329589844,-567.7030209933436
744,710400,499200,0.250000,2.714286,0.465116,0.000000,25,3,0,403.79803466796875,-547.0232974910394
745,1171200,672000,0.000000,2.233333,0.472441,0.000000,25,8,0,503.074462890625,-548.9887352790578
746,940800,672000,0.250000,2.916667,0.462725,0.000000,25,7,0,2358.683837890625,-577.7137736815156
747,1171200,499200,0.250000,3.652778,0.292683,0.000000,25,5,0,1629.02197265625,-568.1899641577061
748,710400,499200,0.452381,3.380952,0.416667,0.044444,25,3,0,383.8672180175781,-568.0363543266769
749,1171200,300000,0.422222,3.388889,0.476190,0.000000,25,2,0,575.87109375,-548.9887352790578
750,1171200,300000,0.238095,3.678363,0.232258,0.000000,25,2,0,4.581491470336914,-556.8804403481822
751,940800,672000,0.476190,3.607143,0.444444,0.000000,25,7,0,43.850196838378906,-556.8804403481822
752,940800,499200,0.366667,3.416667,0.254958,0.000000,26,4,0,8.47433853149414,-568.1899641577061
753,1171200,300000,0.125000,3.305556,0.180000,0.044444,26,2,0,436.7651062011719,-558.179211469534
754,940800,672000,0.111111,3.203030,0.471204,0.000000,26,7,0,108.33323669433594,-556.547107014849
755,1171200,300000,0.200000,3.133333,0.465116,0.000000,26,2,0,91.0030288696289,-567.8566308243727
756,940800,499200,0.666667,3.100000,0.453401,0.000000,27,4,0,26.789342880249023,-556.547107014849
757,1171200,672000,0.250000,1.833333,0.459184,0.000000,27,8,0,28.976642608642578,-557.8458781362007
758,710400,499200,0.619048,2.916667,0.467532,0.000000,27,3,0,361.7680969238281,-577.047107014849
759,940800,300000,0.857143,3.333333,0.465116,0.000000,27,1,0,406.15631103515625,-548.3220686123911
760,940800,300000,0.366667,3.440476,0.454545,0.000000,27,1,0,10.779422760009766,-546.6899641577061
761,940800,499200,0.309524,3.047619,0.466321,0.000000,26,4,0,309.1149597167969,-546.6899641577061
762,1171200,300000,0.250000,2.333333,0.466321,0.000000,26,2,0,23.156044006347656,-558.179211469534
763,1171200,672000,0.166667,3.016667,0.221948,0.027778,26,8,0,0.14149609208106995,-556.547107014849
764,1171200,300000,0.250000,3.438145,0.468750,0.000000,26,2,0,1976.5361328125,-577.3804403481822
765,710400,499200,0.350000,3.307143,0.373444,0.033333,26,3,0,101.1937255859375,-556.547107014849
766,710400,300000,0.545455,3.457143,0.446650,0.005556,26,0,0,422.302001953125,-548.6554019457245
767,1171200,672000,0.309524,3.285714,0.453401,0.005556,26,8,0,656.5999755859375,-537.4994879672299
768,940800,672000,0.000000,2.666667,0.466321,0.000000,26,7,0,253.71022033691406,-577.3804403481822
769,1171200,672000,0.200000,3.114286,0.431655,0.000000,26,8,0,63.77851104736328,-567.8566308243727
770,940800,300000,0.400000,2.416667,0.483871,0.000000,26,1,0,785.5593872070312,-577.3804403481822
771,710400,300000,0.365079,3.552778,0.362173,0.022222,26,0,0,527.179443359375,-547.0232974910394
772,710400,672000,1.166667,3.148810,0.288462,0.011111,26,6,0,13.188015937805176,-537.4994879672299
773,710400,300000,0.428571,2.933333,0.476190,0.000000,26,0,0,10.32266616821289,-558.3328213005632
774,1171200,300000,0.174242,3.659091,0.455696,0.000000,26,2,0,957.4990234375,-537.4994879672299
775,1171200,499200,0.285714,2.809524,0.448878,0.000000,26,5,0,227.46766662597656,-556.547107014849
776,1171200,499200,0.000000,2.250000,0.453401,0.000000,26,5,0,1.058070421218872,-567.7030209933436
777,1171200,672000,0.600000,3.440476,0.432692,0.000000,26,8,0,291.83123779296875,-567.7030209933436
778,940800,672000,0.400000,2.450000,0.453401,0.000000,26,7,0,2029.4683837890625,-577.3804403481822
779,940800,300000,0.619048,2.400000,0.461538,0.005556,26,1,0,124.40472412109375,-567.8566308243727
780,710400,672000,0.000000,2.900000,0.463918,0.000000,26,6,0,2.299525022506714,-547.0232974910394
781,940800,300000,0.166667,3.357143,0.471204,0.000000,26,1,0,547.461181640625,-558.3328213005632
782,1171200,672000,0.000000,3.042063,0.474934,0.000000,26,8,0,52.13414764404297,-547.0232974910394
783,940800,672000,0.250000,1.666667,0.476190,0.000000,26,7,0,196.6516571044922,-577.3804403481822
784,1171200,499200,0.000000,1.750000,0.472441,0.000000,26,5,0,21.49010467529297,-567.8566308243727
785,940800,672000,0.250000,1.600000,0.254958,0.033333,26,7,0,1357.3404541015625,-567.7030209933436
786,940800,300000,0.000000,3.732143,0.365112,0.005556,26,1,0,1155.9833984375,-567.8566308243727
787,1171200,672000,0.522222,3.333333,0.364372,0.000000,26,8,0,110.53729248046875,-547.0232974910394
788,940800,300000,1.000000,2.647619,0.418605,0.000000,25,1,0,189.71766662597656,-577.3804403481822
789,1171200,300000,0.404040,3.497980,0.454545,0.000000,25,2,0,3285.198486328125,-547.3566308243727
790,710400,499200,0.411111,3.230556,0.450000,0.005556,25,3,0,134.35984802246094,-556.8804403481822
791,940800,300000,0.267857,3.027778,0.429594,0.000000,25,1,0,2005.4697265625,-548.9887352790578
792,710400,672000,0.000000,3.566667,0.346821,0.005556,26,6,0,980.931396484375,-547.3566308243727
793,710400,672000,0.500000,2.933333,0.459184,0.005556,26,6,0,46.540809631347656,-558.3328213005632
794,710400,300000,0.235294,3.447619,0.459184,0.000000,26,0,0,587.5682373046875,-558.3328213005632
795,710400,300000,0.750000,3.708791,0.456853,0.000000,26,0,0,591.4093017578125,-537.4994879672299
796,940800,300000,0.111111,3.511364,0.446650,0.000000,26,1,0,334.4295349121094,-537.4994879672299
797,1171200,300000,0.422222,3.450000,0.486486,0.000000,26,2,0,141.6178436279297,-547.0232974910394
798,940800,672000,0.333333,3.384921,0.486486,0.000000,26,7,0,80.45490264892578,-556.547107014849
799,940800,499200,0.400000,3.600000,0.468750,0.000000,26,4,0,462.7934265136719,-567.8566308243727
800,710400,300000,0.517857,3.565476,0.458015,0.000000,25,0,0,120.26929473876953,-558.179211469534
801,1171200,499200,0.333333,2.566667,0.440098,0.011111,25,5,0,45.53860855102539,-537.8328213005632
802,710400,300000,0.000000,2.666667,0.462725,0.005556,25,0,0,1498.0169677734375,-568.0363543266769
803,1171200,499200,0.142857,3.544258,0.486486,0.000000,25,5,0,365.54388427734375,-537.8328213005632
804,1171200,499200,0.375000,3.732143,0.453401,0.000000,25,5,0,3984.858154296875,-568.0363543266769
805,710400,672000,0.333333,2.766667,0.466321,0.000000,26,6,0,453.30474853515625,-568.0363543266769
806,940800,499200,0.450000,3.300000,0.489130,0.000000,26,4,0,0.9990236759185791,-558.3328213005632
807,1171200,672000,0.309524,3.130952,0.466321,0.000000,26,8,0,619.0177001953125,-558.179211469534
808,710400,499200,0.285714,3.523810,0.459184,0.000000,26,3,0,637.4515380859375,-577.3804403481822
809,1171200,499200,0.250000,2.930952,0.472441,0.000000,26,5,0,221.59803771972656,-548.6554019457245
810,1171200,499200,0.000000,2.266667,0.466321,0.000000,26,5,0,19.65458869934082,-567.7030209933436
811,940800,499200,0.660714,3.440476,0.453401,0.000000,26,4,0,42.06612014770508,-567.7030209933436
812,940800,672000,0.833333,3.300000,0.487805,0.000000,26,7,0,155.26736450195312,-558.179211469534
813,940800,300000,0.333333,2.663095,0.466321,0.000000,26,1,0,183.54759216308594,-567.8566308243727
814,1171200,499200,0.361111,3.777778,0.469974,0.000000,26,5,0,1631.2694091796875,-547.0232974910394
815,940800,672000,0.936508,3.482143,0.462725,0.000000,26,7,0,165.19247436523438,-567.7030209933436
816,710400,499200,0.400000,3.166667,0.244898,0.000000,26,3,0,1018.7060546875,-567.8566308243727
817,710400,499200,0.500000,2.650000,0.446650,0.000000,26,3,0,2025.9010009765625,-548.6554019457245
