episode,big_cpu_freq,little_cpu_freq,big_util,little_util,ipc,cache_miss,fps,action,loss,reward
110,710400,1036800,0.250000, 1.333333, 0.458015, 0.005556, 60,15, 0.006590731907635927,0.848834437941018
111,1612800,1785600,1.200000, 1.966667, 0.482574, 0.000000, 60,28, 0.01055898703634739,0.5282034174955257
112,710400,1036800,0.833333, 1.416667, 0.482574, 0.000000, 60,54, 0.006106142420321703,0.848834437941018
113,710400,1036800,0.828571, 1.550000, 0.391304, 0.000000, 60,25, 0.013185310177505016,0.848834437941018
114,710400,1785600,0.850000, 1.650000, 0.086580, 0.000000, 60,10, 0.006953290663659573,0.7636797974196674
115,710400,1113600,0.600000, 1.500000, 0.455696, 0.005556, 60,56, 0.009510179050266743,0.8430789581987997
116,710400,1036800,0.833333, 1.500000, 0.490463, 0.000000, 60,18, 0.00834318995475769,0.848834437941018
117,710400,1036800,0.833333, 1.483333, 0.086999, 0.044444, 60,46, 0.00661085918545723,0.848834437941018
118,710400,1785600,0.583333, 1.750000, 0.337079, 0.000000, 60,61, 0.007724798284471035,0.7636797974196674
119,710400,1478400,0.583333, 0.833333, 0.504202, 0.000000, 60,60, 0.011959157884120941,0.8068042883612885
120,710400,1036800,0.750000, 1.083333, 0.456853, 0.000000, 60,33, 0.005490175448358059,0.848834437941018
121,710400,1036800,0.916667, 1.083333, 0.447761, 0.005556, 60,39, 0.006106106098741293,0.848834437941018
122,710400,1036800,0.666667, 2.333333, 0.466321, 0.000000, 60,61, 0.0023132599890232086,0.848834437941018
123,710400,1785600,0.333333, 0.833333, 0.404494, 0.000000, 60,38, 0.004503787495195866,0.7636797974196674
124,710400,1036800,0.333333, 1.066667, 0.480000, 0.000000, 60,19, 0.005053742788732052,0.848834437941018
125,710400,1036800,0.583333, 1.633333, 0.482574, 0.000000, 60,34, 0.0028891393449157476,0.848834437941018
126,710400,1036800,0.333333, 1.833333, 0.057637, 0.000000, 60,62, 0.005599817261099815,0.848834437941018
127,710400,1785600,0.333333, 2.066667, 0.465116, 0.000000, 60,45, 0.0037593848537653685,0.7636797974196674
128,710400,1036800,1.000000, 1.416667, 0.472441, 0.000000, 60,30, 0.004084703512489796,0.848834437941018
129,710400,1036800,0.583333, 1.066667, 0.504202, 0.000000, 60,53, 0.004065283574163914,0.848834437941018
130,710400,1036800,0.650000, 1.733333, 0.412844, 0.005556, 60,44, 0.00936081912368536,0.848834437941018
131,710400,1036800,0.666667, 1.666667, 0.472441, 0.000000, 60,33, 0.010975179262459278,0.848834437941018
132,710400,1708800,0.333333, 1.316667, 0.480000, 0.000000, 60,40, 0.01308809407055378,0.7756112608564198
133,710400,1632000,0.400000, 1.983333, 0.409091, 0.000000, 60,6, 0.0053065563552081585,0.7867639148918597
134,710400,1113600,0.733333, 1.766667, 0.466321, 0.000000, 60,31, 0.0056883785873651505,0.8430789581987997
135,710400,1036800,1.166667, 2.000000, 0.490463, 0.000000, 60,56, 0.005081770475953817,0.848834437941018
136,710400,1785600,0.000000, 2.000000, 0.477454, 0.000000, 60,15, 0.003893505083397031,0.7636797974196674
137,710400,1036800,0.833333, 2.100000, 0.504202, 0.000000, 60,30, 0.006593783386051655,0.848834437941018
138,710400,1036800,0.333333, 0.933333, 0.504202, 0.000000, 60,52, 0.017813125625252724,0.848834437941018
139,710400,1036800,0.583333, 1.900000, 0.357143, 0.027778, 60,16, 0.01518922671675682,0.848834437941018
140,710400,1305600,0.666667, 2.266667, 0.437956, 0.000000, 60,39, 0.003318549133837223,0.8258953118603698
141,710400,1382400,1.100000, 1.250000, 0.477454, 0.000000, 60,45, 0.01049614604562521,0.8178490525736161
142,710400,1036800,0.600000, 1.400000, 0.504202, 0.000000, 60,30, 0.003816015087068081,0.848834437941018
143,710400,1036800,0.833333, 1.233333, 0.478723, 0.000000, 60,8, 0.011084719561040401,0.848834437941018
144,710400,1113600,0.733333, 2.000000, 0.452261, 0.000000, 60,26, 0.008039109408855438,0.8430789581987997
145,710400,1113600,1.000000, 1.750000, 0.476190, 0.000000, 60,30, 0.005524847656488419,0.8430789581987997
146,710400,1036800,0.666667, 2.100000, 0.493151, 0.000000, 60,30, 0.005599984899163246,0.848834437941018
147,710400,1036800,0.333333, 1.500000, 0.460358, 0.000000, 60,46, 0.008528899401426315,0.848834437941018
148,710400,1036800,0.900000, 0.583333, 0.456853, 0.000000, 60,50, 0.007657201960682869,0.848834437941018
149,710400,1036800,0.333333, 2.166667, 0.476190, 0.000000, 60,21, 0.0020545346196740866,0.848834437941018
150,710400,1036800,0.333333, 1.833333, 0.490463, 0.005556, 60,49, 0.005986137315630913,0.848834437941018
151,710400,1036800,0.583333, 1.166667, 0.493151, 0.000000, 60,62, 0.0037811938673257828,0.848834437941018
152,710400,1036800,0.900000, 0.750000, 0.490463, 0.000000, 60,36, 0.005643947049975395,0.848834437941018
153,710400,1036800,0.333333, 0.666667, 0.469974, 0.000000, 60,52, 0.0019204309210181236,0.848834437941018
154,710400,1036800,0.666667, 1.666667, 0.480000, 0.000000, 60,12, 0.004103019833564758,0.848834437941018
155,710400,1785600,0.500000, 1.666667, 0.466321, 0.000000, 60,20, 0.0032993166241794825,0.7636797974196674
156,710400,1036800,0.566667, 1.050000, 0.493151, 0.000000, 60,9, 0.007387299090623856,0.848834437941018
157,710400,1036800,0.800000, 1.050000, 0.446650, 0.000000, 60,19, 0.004898640792816877,0.848834437941018
158,710400,1785600,0.928571, 2.300000, 0.462725, 0.005556, 60,19, 0.006044289097189903,0.7636797974196674
159,710400,1036800,0.600000, 0.900000, 0.490463, 0.000000, 60,36, 0.004218940157443285,0.848834437941018
160,710400,1036800,0.800000, 1.900000, 0.482574, 0.000000, 60,58, 0.005518693011254072,0.848834437941018
161,940800,1785600,0.583333, 2.450000, 0.452261, 0.000000, 60,62, 0.005191735457628965,0.7389228165372567
162,710400,1036800,0.666667, 1.364286, 0.480000, 0.000000, 60,62, 0.001834890921600163,0.848834437941018
163,710400,1036800,0.650000, 1.700000, 0.504202, 0.000000, 60,7, 0.004313536453992128,0.848834437941018
164,710400,1785600,1.000000, 2.083333, 0.482574, 0.000000, 60,10, 0.002695092698559165,0.7636797974196674
165,710400,1036800,0.650000, 1.150000, 0.482574, 0.000000, 60,3, 0.004305077716708183,0.848834437941018
166,710400,1036800,0.500000, 0.400000, 0.489130, 0.000000, 60,49, 0.0054516918025910854,0.848834437941018
167,710400,1785600,0.650000, 2.138095, 0.501393, 0.000000, 60,46, 0.0031490044202655554,0.7636797974196674
168,825600,1305600,0.800000, 1.333333, 0.459184, 0.000000, 60,16, 0.014952381141483784,0.815564345459575
169,710400,1036800,0.828571, 1.350000, 0.469974, 0.000000, 60,22, 0.004689998459070921,0.848834437941018
170,710400,1036800,0.750000, 1.600000, 0.477454, 0.000000, 60,58, 0.002825018484145403,0.848834437941018
171,710400,1036800,1.100000, 2.133333, 0.493151, 0.000000, 60,50, 0.0019191477913409472,0.848834437941018
172,710400,1036800,0.666667, 1.233333, 0.458015, 0.000000, 60,58, 0.0012332312762737274,0.848834437941018
173,710400,1036800,0.800000, 0.850000, 0.480000, 0.000000, 60,12, 0.005286386236548424,0.848834437941018
174,710400,1036800,0.650000, 1.683333, 0.468750, 0.000000, 60,58, 0.0032333116978406906,0.848834437941018
175,710400,1036800,0.522222, 1.483333, 0.482574, 0.000000, 60,0, 0.002155263675376773,0.848834437941018
176,710400,1036800,0.763636, 1.369444, 0.478723, 0.000000, 60,58, 0.007509126793593168,0.848834437941018
177,710400,1382400,0.533333, 1.083333, 0.493151, 0.000000, 60,20, 0.0024198866449296474,0.8178490525736161
178,710400,1036800,0.619048, 1.609091, 0.424528, 0.011111, 60,20, 0.003534656250849366,0.848834437941018
179,710400,1305600,0.450000, 1.716667, 0.462725, 0.005556, 60,20, 0.002088211476802826,0.8258953118603698
180,710400,1209600,0.650000, 1.483333, 0.467532, 0.000000, 60,47, 0.0021154992282390594,0.8349986880014587
181,710400,1036800,0.900000, 1.850000, 0.295082, 0.000000, 60,15, 0.0040158675983548164,0.848834437941018
182,1286400,1785600,0.000000, 1.000000, 0.487805, 0.005556, 60,24, 0.006467900238931179,0.6627033050798825
183,710400,1036800,0.650000, 1.461905, 0.480000, 0.000000, 60,0, 0.00600771326571703,0.848834437941018
184,710400,1036800,0.833333, 1.000000, 0.472441, 0.000000, 60,42, 0.0031898794695734978,0.848834437941018
185,710400,1036800,0.400000, 2.233333, 0.467532, 0.005556, 60,32, 0.004099016077816486,0.848834437941018
186,710400,1113600,0.333333, 2.000000, 0.493151, 0.000000, 60,10, 0.003389795310795307,0.8430789581987997
187,710400,1036800,0.400000, 0.666667, 0.482574, 0.000000, 60,58, 0.004056345671415329,0.848834437941018
188,710400,1036800,0.500000, 1.733333, 0.467532, 0.000000, 60,47, 0.003782930551096797,0.848834437941018
189,710400,1036800,0.750000, 0.833333, 0.493151, 0.000000, 60,46, 0.0042764353565871716,0.848834437941018
190,710400,1036800,0.900000, 2.883333, 0.491803, 0.000000, 60,30, 0.004263830371201038,0.848834437941018
191,710400,1478400,0.666667, 1.083333, 0.482574, 0.000000, 60,53, 0.0026078461669385433,0.8068042883612885
192,710400,1036800,0.900000, 0.833333, 0.480000, 0.000000, 60,9, 0.0018925498006865382,0.848834437941018
193,710400,1036800,0.600000, 0.666667, 0.476190, 0.000000, 60,36, 0.004894185811281204,0.848834437941018
194,710400,1036800,0.666667, 1.750000, 0.491803, 0.000000, 60,55, 0.003135992679744959,0.848834437941018
195,710400,1785600,0.833333, 2.016667, 0.172249, 0.000000, 60,58, 0.0030598067678511143,0.7636797974196674
196,710400,1036800,0.650000, 0.500000, 0.459184, 0.000000, 60,5, 0.0026237701531499624,0.848834437941018
197,710400,1036800,0.600000, 1.133333, 0.478723, 0.000000, 60,7, 0.0020579404663294554,0.848834437941018
198,710400,1785600,0.333333, 1.333333, 0.201117, 0.000000, 60,52, 0.0029801339842379093,0.7636797974196674
199,710400,1036800,0.800000, 1.100000, 0.456853, 0.000000, 60,7, 0.0016900652553886175,0.848834437941018
200,710400,1036800,0.714286, 0.866667, 0.482574, 0.000000, 60,2, 0.0034571734722703695,0.848834437941018
201,710400,1036800,0.850000, 2.266667, 0.493151, 0.000000, 60,42, 0.003259811084717512,0.848834437941018
202,710400,1785600,0.650000, 1.678571, 0.458015, 0.000000, 60,34, 0.0016631033504381776,0.7636797974196674
203,710400,1036800,0.666667, 1.033333, 0.469974, 0.000000, 60,12, 0.002874016761779785,0.848834437941018
204,710400,1785600,0.700000, 2.500000, 0.467532, 0.000000, 60,52, 0.0022143558599054813,0.7636797974196674
205,710400,1382400,0.533333, 1.483333, 0.482574, 0.000000, 60,16, 0.0034122243523597717,0.8178490525736161
206,710400,1036800,0.750000, 1.250000, 0.482574, 0.000000, 60,38, 0.0010385522618889809,0.848834437941018
207,710400,1036800,0.700000, 1.350000, 0.504202, 0.000000, 60,51, 0.002078525023534894,0.848834437941018
208,710400,1785600,0.750000, 1.433333, 0.474934, 0.000000, 60,21, 0.001480794744566083,0.7636797974196674
209,710400,1036800,0.583333, 0.866667, 0.447761, 0.000000, 60,13, 0.0029076433274894953,0.848834437941018
210,710400,1036800,0.750000, 0.333333, 0.212264, 0.044444, 60,29, 0.003224841086193919,0.848834437941018
211,710400,1036800,0.600000, 2.666667, 0.467532, 0.000000, 60,45, 0.0010006331140175462,0.848834437941018
212,710400,1209600,0.333333, 1.083333, 0.500000, 0.005556, 60,21, 0.0018072299426421523,0.8349986880014587
213,710400,1036800,0.450000, 1.283333, 0.467532, 0.000000, 60,3, 0.002201093127951026,0.848834437941018
214,710400,1036800,0.750000, 1.416667, 0.480000, 0.000000, 60,8, 0.0017653288086876273,0.848834437941018
215,710400,1785600,0.733333, 1.900000, 0.482574, 0.000000, 60,58, 0.0018503160681575537,0.7636797974196674
216,710400,1036800,0.533333, 1.333333, 0.482574, 0.000000, 60,58, 0.0027041700668632984,0.848834437941018
217,710400,1036800,0.833333, 0.850000, 0.473684, 0.000000, 60,25, 0.0038432786241173744,0.848834437941018
218,710400,1305600,0.500000, 2.000000, 0.477454, 0.005556, 60,47, 0.0033219410106539726,0.8258953118603698
219,710400,1036800,0.500000, 1.300000, 0.446650, 0.000000, 60,60, 0.005163517314940691,0.848834437941018
220,710400,1036800,0.650000, 1.000000, 0.485175, 0.000000, 60,56, 0.0015161139890551567,0.848834437941018
221,710400,1036800,0.333333, 1.769048, 0.478723, 0.000000, 60,27, 0.0018659334164112806,0.848834437941018
222,710400,1036800,0.450000, 1.900000, 0.466321, 0.000000, 60,52, 0.001246612286195159,0.848834437941018
223,710400,1036800,1.000000, 1.083333, 0.469974, 0.000000, 60,50, 0.002056174213066697,0.848834437941018
224,710400,1036800,0.400000, 1.316667, 0.490463, 0.000000, 60,5, 0.002816595835611224,0.848834437941018
225,825600,1036800,0.750000, 2.033333, 0.459184, 0.000000, 60,22, 0.001841936376877129,0.8385034715402231
226,710400,1036800,0.800000, 2.116667, 0.472441, 0.000000, 60,26, 0.0022413323167711496,0.848834437941018
227,710400,1785600,0.583333, 2.250000, 0.482574, 0.000000, 60,35, 0.0022697714157402515,0.7636797974196674
228,710400,1036800,1.000000, 1.000000, 0.469974, 0.000000, 60,37, 0.004476278088986874,0.848834437941018
229,710400,1036800,0.733333, 2.500000, 0.482574, 0.000000, 60,30, 0.0034148613922297955,0.848834437941018
230,710400,1785600,0.666667, 0.666667, 0.466321, 0.000000, 60,26, 0.0010663424618542194,0.7636797974196674
231,710400,1036800,0.583333, 1.250000, 0.477454, 0.000000, 60,25, 0.0028847891371697187,0.848834437941018
232,710400,1036800,0.333333, 1.250000, 0.482574, 0.000000, 60,21, 0.0021306155249476433,0.848834437941018
233,710400,1036800,0.666667, 1.833333, 0.480000, 0.005556, 60,42, 0.0018024392193183303,0.848834437941018
234,710400,1036800,0.650000, 2.500000, 0.351562, 0.000000, 60,40, 0.001879683812148869,0.848834437941018
235,710400,1305600,0.666667, 1.666667, 0.443350, 0.000000, 60,18, 0.0017972487257793546,0.8258953118603698
236,710400,1036800,0.333333, 1.233333, 0.490463, 0.000000, 60,39, 0.0013618308585137129,0.848834437941018
237,710400,1036800,0.750000, 1.333333, 0.493151, 0.000000, 60,35, 0.0010334369726479053,0.848834437941018
238,710400,1113600,1.000000, 1.566667, 0.504202, 0.000000, 60,40, 0.002444035606458783,0.8430789581987997
